사업장명,도로명전체주소,상세영업상태명
나몰라,제주특별자치도 서귀포시 중앙로71번길 8 (서귀동),영업
티라한식당,"제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41, 1층",영업
야구펍,"제주특별자치도 서귀포시 명동로 16, 3층 (서귀동)",영업
부산숯불갈비,제주특별자치도 서귀포시 태평로537번길 4 (동홍동),영업
춘천명동닭갈비,제주특별자치도 서귀포시 명동로 29-1 (서귀동),영업
새로나식당,제주특별자치도 서귀포시 서홍로 167 (서홍동),영업
동수식당,제주특별자치도 서귀포시 대정읍 일과대수로27번길 16-2,영업
중문양꼬치,제주특별자치도 서귀포시 천제연로208번길 2 (중문동),영업
칠돈가서귀포점,제주특별자치도 서귀포시 일주동로 8800 (서홍동),영업
블랑드오조,제주특별자치도 서귀포시 성산읍 오조로80번길 18,영업
소미네,"제주특별자치도 서귀포시 중정로61번길 11-1, 1층 (서귀동)",영업
시공간,"제주특별자치도 서귀포시 중정로61번길 11-1, 1층 (서귀동)",영업
느랑,"제주특별자치도 서귀포시 성산읍 동류암로 47-1, 2층",영업
별빛한잔,"제주특별자치도 서귀포시 동홍중앙로 52, 5층 (동홍동)",영업
빽다방빵연구소,제주특별자치도 서귀포시 색달로 18 (색달동),영업
흑미진,"제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34, 1층",영업
아지트호프,"제주특별자치도 서귀포시 성산읍 산성효자로 41, 1층",영업
보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,영업
다금바리횟집,"제주특별자치도 서귀포시 대청로 37, 2층 (강정동)",영업
미쎄스올리브,제주특별자치도 서귀포시 법환상로2번길 97-18 (법환동),영업
한우설렁탕,제주특별자치도 서귀포시 색달로 3 (색달동),영업
노리 매,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,영업
한남닭농원식당,제주특별자치도 서귀포시 남원읍 서성로810번길 37,영업
네네치킨성산점,제주특별자치도 서귀포시 성산읍 고성동서로56번길 18,영업
꾸브라꼬숯불두마리치킨서귀점,제주특별자치도 서귀포시 동문동로 37 (서귀동),영업
굽네치킨표선점,제주특별자치도 서귀포시 표선면 표선중앙로 106,영업
황금돼지,"제주특별자치도 서귀포시 표선면 표선관정로 113-2, 1층",영업
삼다도흑돼지갈비,"제주특별자치도 서귀포시 성산읍 동류암로39번길 4, 2층",영업
오렌지가든1호점,제주특별자치도 서귀포시 천제연로 292 (대포동),영업
오렌지가든2호점,제주특별자치도 서귀포시 천제연로 292 (대포동),영업
차르망,"제주특별자치도 서귀포시 남원읍 태위로 108, 1층",영업
제주고메밀면,제주특별자치도 서귀포시 안덕면 산방로 248,영업
제주찰칵스튜디오카페,제주특별자치도 서귀포시 대정읍 영락하동로85번길 41,영업
야시장라운지,"제주특별자치도 서귀포시 중정로61번길 21, 2층 (서귀동)",영업
열열이얼큰이서귀포점,"제주특별자치도 서귀포시 이중섭로 11, 2층 215호 (서귀동)",영업
일품순두부남원점,"제주특별자치도 서귀포시 남원읍 남조로 30, 1층",영업
백스비어서귀포성산점,제주특별자치도 서귀포시 성산읍 동류암로 39-4,영업
빼어날수정식,"제주특별자치도 서귀포시 하신상로 2, 동서남북식당 (하효동)",영업
물고기자리,제주특별자치도 서귀포시 성산읍 일출로 257,영업
황금돈사랑,제주특별자치도 서귀포시 하신상로 28 (하효동),영업
공새미솥뚜껑,"제주특별자치도 서귀포시 남원읍 신례로 10, 1층",영업
깜장돈돈돈,제주특별자치도 서귀포시 막숙포로 46 (법환동),영업
제주전복치킨,제주특별자치도 서귀포시 안덕면 녹차분재로 39,영업
헤밍웨이,"제주특별자치도 서귀포시 칠십리로658번길 27-13, 3층 (하효동)",영업
역전할머니맥주제주동홍점,"제주특별자치도 서귀포시 동홍남로 46, 1층 (동홍동)",영업
우리마을가마솥정식,"제주특별자치도 서귀포시 대정읍 하모중앙로15번길 1, 1층",영업
라그라스,제주특별자치도 서귀포시 표선면 세성로 67-9,영업
중문보말칼국수,제주특별자치도 서귀포시 천제연로 190 (중문동),영업
마농오메기통닭마농문어통닭,"제주특별자치도 서귀포시 중정로61번길 20, 1층 점포3호 (서귀동)",영업
더쉐프,"제주특별자치도 서귀포시 표선면 표선중앙로 96, 1층",영업
닭찬들마켓서귀포점,제주특별자치도 서귀포시 동홍동로 10 (동홍동),영업
나인브로스커피,"제주특별자치도 서귀포시 대정읍 중산간서로 2595, 1층 101,102호",영업
덕수선물카페,"제주특별자치도 서귀포시 안덕면 덕수서로 31, 1층",영업
60계치킨제주서귀포동홍점,"제주특별자치도 서귀포시 동홍남로 46, 1층 (동홍동)",영업
그럼피베이비,"제주특별자치도 서귀포시 안덕면 녹차분재로 65, 1층",영업
어물전,"제주특별자치도 서귀포시 성산읍 신고로 42, 1층",영업
누구나홀딱반한닭동홍점,"제주특별자치도 서귀포시 동홍남로 55, 1층 (동홍동)",영업
남제주군서귀포점,"제주특별자치도 서귀포시 동홍동로 27, 1층 107호 (동홍동)",영업
대포면옥,제주특별자치도 서귀포시 대포중앙로 11 (대포동),영업
가보정원,"제주특별자치도 서귀포시 신중로 71, 지하1층 (서호동)",영업
모심,"제주특별자치도 서귀포시 서호중앙로 56-13, 1층 102호 (서호동)",영업
노랑통닭동홍점,"제주특별자치도 서귀포시 동홍남로 46, 1층 (동홍동)",영업
제주뽀로로파크,"제주특별자치도 서귀포시 안덕면 병악로 269, 1층",영업
구포집,"제주특별자치도 서귀포시 성산읍 삼달로 119, 1층",영업
로컬라운지,"제주특별자치도 서귀포시 동문동로 13-1, 미도장 (서귀동)",영업
청보리밥상,"제주특별자치도 서귀포시 대정읍 가파로 255, D동",영업
카페오라,"제주특별자치도 서귀포시 이어도로 1032, 지하1층 (서호동)",영업
일출명가,제주특별자치도 서귀포시 표선면 서성일로 103,영업
성산썬라이즈호텔,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 35, 1층",영업
마당별,"제주특별자치도 서귀포시 천제연로 326, 1층 (대포동)",영업
레트로보이즈,제주특별자치도 서귀포시 태평로 363 (서귀동),영업
위미방자연농장,"제주특별자치도 서귀포시 남원읍 태위로 116, 1층",영업
참방참방,"제주특별자치도 서귀포시 대정읍 신영로 77-4, 1층",영업
제주애찬,제주특별자치도 서귀포시 안덕면 화순해안로 111,영업
한라생얼큰이서귀포점,제주특별자치도 서귀포시 중정로5번길 14 (서귀동),영업
올디벗구디,"제주특별자치도 서귀포시 일주서로 330, 1층 (도순동)",영업
플루메리아,제주특별자치도 서귀포시 법환로38번길 8-2 (법환동),영업
도스페이스,"제주특별자치도 서귀포시 안덕면 녹차분재로 44-5, 1층 107호",영업
한와담제주점,"제주특별자치도 서귀포시 안덕면 녹차분재로 44-5, 1층 107호",영업
몬파보히,제주특별자치도 서귀포시 남원읍 중산간동로 5803,영업
진풍해장국,제주특별자치도 서귀포시 안덕면 일주서로 1709,영업
원작,"제주특별자치도 서귀포시 대정읍 영어도시로 56, 2층",영업
제주냉동삼겹살제주산,"제주특별자치도 서귀포시 이중섭로 11, 1층 111,112,113호 (서귀동)",영업
화단못,제주특별자치도 서귀포시 성산읍 신풍상동로 11-1,영업
바온탑(Bar on Top),"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 워터파크 3층",영업
신화다이닝앤라운지(Shinhwa Dining & Lounge),"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 1층",영업
봄바쉑(Bombashack),"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 워터파크 3층",영업
돔베집,"제주특별자치도 서귀포시 중정로61번길 20, 점포4호 (서귀동)",영업
카페더블유,"제주특별자치도 서귀포시 안덕면 사계신항로 26, 1층",영업
수작,"제주특별자치도 서귀포시 대청로 33, 오름빌딩1차 102호 (강정동)",영업
이공일구아지트,"제주특별자치도 서귀포시 일주동로 8584, 2층 (동홍동)",영업
제주선채향,제주특별자치도 서귀포시 안덕면 사계남로84번길 6,영업
야키토리타키비,"제주특별자치도 서귀포시 중문로 8, 1층 (중문동)",영업
삼미당,"제주특별자치도 서귀포시 대정읍 하모중앙로 37, 1층",영업
오태식해바라기치킨신시가지점,"제주특별자치도 서귀포시 대청로 11, 101호 (강정동, 서귀포강정골드클래스)",영업
핫마마,제주특별자치도 서귀포시 안덕면 녹차분재로 193,영업
구두미바당,"제주특별자치도 서귀포시 칠십리로 369, 1층 (보목동)",영업
제주어향원,"제주특별자치도 서귀포시 남원읍 남태해안로 155, 1,2층",영업
민수네족발보쌈동남점,"제주특별자치도 서귀포시 성산읍 오조로 9, 1층",영업
소담소담,"제주특별자치도 서귀포시 성산읍 고성동서로 76, 별동 1층",영업
태공밥집,"제주특별자치도 서귀포시 남원읍 태위로 389, 1층",영업
천사카페,"제주특별자치도 서귀포시 성산읍 일출로 14-1, 2층",영업
빠박이포차,"제주특별자치도 서귀포시 중앙로195번길 6, 1층 (서홍동)",영업
스토리즈725,"제주특별자치도 서귀포시 대청로25번길 10, 지하1층 (강정동)",영업
샨티,"제주특별자치도 서귀포시 중문로 22-1, 1층 (중문동)",영업
시간의정원,"제주특별자치도 서귀포시 남원읍 원님로25번길 14, 1층",영업
백록회센타,"제주특별자치도 서귀포시 남원읍 태위로215번길 2, 1층",영업
팔공팔사비어(Beer),제주특별자치도 서귀포시 동홍남로 49 (동홍동),영업
순희네,"제주특별자치도 서귀포시 대정읍 하모항구로6번길 29, 1층",영업
헬로우보일링크랩,"제주특별자치도 서귀포시 이어도로 1048, 1층 (서호동)",영업
일품순두부중문점,"제주특별자치도 서귀포시 천제연로 268, 1층 102호 (중문동)",영업
벨라지다,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 139, 일본테라스 1층 102호",영업
대박난김밥,"제주특별자치도 서귀포시 문부로11번길 21, 지하1층 상가7호 (동홍동, 휴마루)",영업
고은풍전식당,"제주특별자치도 서귀포시 성산읍 성산등용로 96-4, 1층",영업
서광애구억마리,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 227-1, 1층",영업
명호마농점,"제주특별자치도 서귀포시 중문관광로 289, 2층 (대포동)",영업
공드리,"제주특별자치도 서귀포시 성산읍 수시로10번길 3, 1층",영업
소천지,"제주특별자치도 서귀포시 칠십리로485번길 2, 지하1층 (보목동)",영업
무봉리토종순대국,제주특별자치도 서귀포시 안덕면 덕수서로 24,영업
천지헤븐앤얼스,"제주특별자치도 서귀포시 중정로 13, 2층 (서귀동)",영업
굿모닝카페,"제주특별자치도 서귀포시 남원읍 태위로679번길 9, 1층",영업
화순평양면옥,"제주특별자치도 서귀포시 안덕면 화순로 128, 1층",영업
호정이네,"제주특별자치도 서귀포시 대정읍 하모항구로 22-11, 1층",영업
성산고성횟집,"제주특별자치도 서귀포시 성산읍 산성효자로 40, 1층",영업
신산식당,제주특별자치도 서귀포시 성산읍 일주동로 5149,영업
김가네흑돼지,제주특별자치도 서귀포시 중정로91번길 25-1 (서귀동),영업
중문야식,"제주특별자치도 서귀포시 중문관광로72번길 29-9, 신우성타운 다동 지하 2층 (색달동)",영업
모카별관,"제주특별자치도 서귀포시 남원읍 태신해안로 125, 1층",영업
엠씨일반음식점,"제주특별자치도 서귀포시 대정읍 중산간서로2262번길 34, 1층",영업
이춘봉인생치킨서귀포점,제주특별자치도 서귀포시 일주동로 8738 (서홍동),영업
복덩이숯불갈비,"제주특별자치도 서귀포시 중산간동로 8025, 1층 (동홍동)",영업
정원이있는마네,"제주특별자치도 서귀포시 안덕면 사계남로84번길 14, 1층",영업
모살통,제주특별자치도 서귀포시 안덕면 사계남로84번길 16-2,영업
