사업장명,도로명전체주소,상세영업상태명
호이안로스터리제주,"제주특별자치도 제주시 중앙로 350, 1층 (이도이동)",영업
곽지노리터서핑,"제주특별자치도 제주시 애월읍 곽지9길 39, 3층",영업
에이바우트커피인제점,"제주특별자치도 제주시 고마로 107, 1층 101호 (일도이동)",영업
호타르트,"제주특별자치도 제주시 연동7길 41, 1층 (연동)",영업
판포미인,"제주특별자치도 제주시 한경면 판포1길 11, 1층",영업
돌코롬맛존디,"제주특별자치도 제주시 한림읍 일주서로 5893, 1층",영업
세븐일레븐제주에어시티호텔점,"제주특별자치도 제주시 삼무로 56, 1층 (연동)",영업
세븐일레븐번영로드점,"제주특별자치도 제주시 번영로 345, 1층 (도련일동)",영업
우연못,"제주특별자치도 제주시 은수길 110, 2층 (노형동)",영업
혼디마카롱,"제주특별자치도 제주시 삼성로 106, 1층 (일도이동)",영업
공백1,"제주특별자치도 제주시 구좌읍 동복로 85, 1층",영업
빽다방제주외도점,"제주특별자치도 제주시 우정로15길 1, 1층 (외도일동, 대원상록수11차아파트)",영업
나지금제주,"제주특별자치도 제주시 수덕5길 85-5, 1층 (노형동)",영업
모넬로키즈카페,"제주특별자치도 제주시 월랑로 70, 1~2층 (노형동)",영업
지에스25제주동문점,"제주특별자치도 제주시 중앙로13길 16-2, 1층 (이도일동)",영업
베어스콘,"제주특별자치도 제주시 용문로 140, 1층 (용담이동)",영업
샌드박스,"제주특별자치도 제주시 애월읍 애월해안로 566, 지하1층",영업
에이바우트커피종합경기장점,"제주특별자치도 제주시 서사로 184, 1층 (오라일동)",영업
앙금소랑,"제주특별자치도 제주시 원노형8길 17-1, 1층 (노형동)",영업
세븐일레븐제주연동중앙점,"제주특별자치도 제주시 선덕로3길 19, 1층 102호 (연동)",영업
만나요만나,"제주특별자치도 제주시 조천읍 함덕18길 6, 1층",영업
세븐일레븐제주퍼스트빌점,"제주특별자치도 제주시 간월동로 90-8, 101동 지하1층 101호 (아라이동, 화인퍼스트빌8차)",영업
삼일삼오,"제주특별자치도 제주시 구좌읍 해맞이해안로 1542-4, 1층",영업
노리파크제주함덕점,"제주특별자치도 제주시 조천읍 함덕8길 2-4, 1층",영업
씨유제주구산로점,"제주특별자치도 제주시 구산로 28, 1층 (아라일동)",영업
서프라이즈카페,"제주특별자치도 제주시 조천읍 남조로 2243, 3동 1층",영업
갤러리카페,"제주특별자치도 제주시 조천읍 남조로 2243, 2동 1층",영업
청춘당찹쌀꽈배기,"제주특별자치도 제주시 일주서로 7281, 1층 (외도이동)",영업
화임피시토랑,"제주특별자치도 제주시 서광로 264, 2층 (삼도일동)",영업
리벨피시방,"제주특별자치도 제주시 건주로4길 6-8, 6층 (도련일동)",영업
스카이브릿지피씨,"제주특별자치도 제주시 월랑로8길 1, 아란야플라자 3층 (노형동)",영업
지에스25제주화북점,"제주특별자치도 제주시 진동로5길 31, 1층 (화북일동, 화북시장아파트)",영업
버터베터,"제주특별자치도 제주시 구좌읍 김녕로2길 20, 1층",영업
보메와산,"제주특별자치도 제주시 조천읍 미래로 53, 1층",영업
1층마카롱,"제주특별자치도 제주시 신산로 83-1, 1층 (일도이동)",영업
투썸플레이스제주노형오거리점,"제주특별자치도 제주시 1100로 3339, 지하1층 (노형동)",영업
플로리안인제주,"제주특별자치도 제주시 월랑로8길 32, 1층 (노형동)",영업
세븐일레븐제주연동청원점,"제주특별자치도 제주시 도령로 131, 청원빌딩 1층 (연동)",영업
지에스25제주구남점,"제주특별자치도 제주시 구남동8길 50, 1층 (아라일동)",영업
씨유제주와흘점,"제주특별자치도 제주시 조천읍 중산간동로 456, 1층",영업
초롱분식,"제주특별자치도 제주시 서광로29길 34-2, 1층 101호 (이도일동)",영업
몬카페,"제주특별자치도 제주시 구산로 4, 메가타워 1층 (아라일동)",영업
설빙제주함덕점,"제주특별자치도 제주시 조천읍 신북로 543, 2층",영업
호밀호두제주본점,"제주특별자치도 제주시 국기로 27, 1층 (연동)",영업
썸의시작,"제주특별자치도 제주시 애월읍 애월해안로 570-1, 1~2층",영업
세븐일레븐제주칼호텔점,"제주특별자치도 제주시 삼성로 13, 1층 (이도일동)",영업
자매상점,"제주특별자치도 제주시 정존7길 3, 1층 102호 (노형동, 영주빌라)",영업
유연,제주특별자치도 제주시 한경면 녹차분재로 685-21,영업
녹원,제주특별자치도 제주시 중앙로 122-2 (삼도이동),영업
지에스25아란점,"제주특별자치도 제주시 아란2길 31, 1층 (아라일동)",영업
유창구내식당,"제주특별자치도 제주시 한림읍 명월남길 53, 1층",영업
씨유제주월랑점,"제주특별자치도 제주시 남녕로 43-1, 1층 (노형동)",영업
인화닭집,"제주특별자치도 제주시 고마로9길 14, 1층 (일도이동)",영업
지에스25아라중앙점,"제주특별자치도 제주시 아란2길 79, 1층 (아라일동)",영업
카페아리,"제주특별자치도 제주시 조천읍 선교로 546, 1층",영업
에스프레소라운지,"제주특별자치도 제주시 한라대학로 1, 1~2층 (노형동)",영업
투썸플레이스제주루마인점,"제주특별자치도 제주시 구좌읍 해맞이해안로 2498, 1층",영업
서희원꼬치닷컴제주월랑점,"제주특별자치도 제주시 월랑북길 34, 1층 (노형동)",영업
하늘만큼땅만큼,"제주특별자치도 제주시 애월읍 애월해안로 926, 지하1층",영업
서사로21길,"제주특별자치도 제주시 서사로21길 16, 1층 (삼도일동)",영업
지에스25제주대원점,"제주특별자치도 제주시 아연로 516, 1층 (아라일동)",영업
와플반트,제주특별자치도 제주시 고마로 143 (일도이동),영업
냠냠제주,"제주특별자치도 제주시 조천읍 신조로 121, 1층",영업
이디야제주한림점,"제주특별자치도 제주시 한림읍 한림로 711, 102호",영업
가배두커피,"제주특별자치도 제주시 복지로5길 2, 2층 (도남동)",영업
도린곁,제주특별자치도 제주시 종천길 17 (오라이동),영업
정다운다방,제주특별자치도 제주시 구좌읍 구좌로 46,영업
향토,제주특별자치도 제주시 청귤로 32 (이도이동),영업
뉴욕버거제주노형점,"제주특별자치도 제주시 노형2길 25, 1층 (노형동)",영업
지에스25제주보성점,"제주특별자치도 제주시 중앙로 198, 1층 (이도일동)",영업
대게고로케월정점,"제주특별자치도 제주시 구좌읍 월정3길 50, 2동 1층",영업
빙그레카페,제주특별자치도 제주시 고마로 58 (일도이동),영업
제주오리엔탈호텔커피숍,"제주특별자치도 제주시 탑동로 47, 1층 (삼도이동)",영업
킴스피시방,제주특별자치도 제주시 고산동산5길 22 (이도이동),영업
소우정,제주특별자치도 제주시 서광로 283 (이도일동),영업
유별난수제생돈까스,제주특별자치도 제주시 정원로 41 (노형동),영업
베스킨라빈스시청점,제주특별자치도 제주시 중앙로 224 (이도이동),영업
그린피시방,제주특별자치도 제주시 중앙로 140 (삼도이동),영업
맘스터치일도동문점,제주특별자치도 제주시 동문로 55 (건입동),영업
거인의정원,"제주특별자치도 제주시 대원길 58, 1층 (아라일동)",영업
프래그란스,"제주특별자치도 제주시 애월읍 광령평화9길 5-8, 2층",영업
쉼표휴게김밥,"제주특별자치도 제주시 번영로 316, 1층 제3호 (영평동)",영업
현커피,"제주특별자치도 제주시 한림읍 금능남로 215, 1층",영업
제주흑돈만두삼양점,"제주특별자치도 제주시 일주동로 382, 1층 (삼양이동)",영업
지에스25제주코아루점,"제주특별자치도 제주시 고마로 16, 1층 근114호 (일도이동)",영업
땡초김밥싱싱왕만두삼화점,"제주특별자치도 제주시 화삼로 11, 1층 (화북일동)",영업
항구다방,"제주특별자치도 제주시 임항로 38-4, 2층 (건입동)",영업
둥지전통찻집,"제주특별자치도 제주시 조천읍 함덕남10길 57, A동 1층",영업
쁘띠,"제주특별자치도 제주시 연삼로 395, 1층 (이도이동)",영업
럭스피시카페,"제주특별자치도 제주시 연수로3길 4, 수양빌딩 4층 (일도이동)",영업
쏠레일베이커리카페,"제주특별자치도 제주시 번영로 508, 1층 (봉개동)",영업
크라우드피씨방,"제주특별자치도 제주시 고마로 103, 5층 (일도이동)",영업
오트팩토리,"제주특별자치도 제주시 진남로10길 44, 1층 (화북일동)",영업
씨유제주회천점,"제주특별자치도 제주시 중산간동로 14, 1층 (봉개동)",영업
리코마망,"제주특별자치도 제주시 수덕9길 86-3, 1층 (노형동, 인형주택)",영업
가을남자의커피향기,"제주특별자치도 제주시 애월읍 고내안길 28, 1층",영업
봄봄연동점,"제주특별자치도 제주시 연북로 48, 1층 103호 (노형동)",영업
88로스터즈,"제주특별자치도 제주시 금산5길 35-1, 1층 (화북일동)",영업
고미미,"제주특별자치도 제주시 북성로 67, 1층 (삼도이동)",영업
볼트피시방,"제주특별자치도 제주시 중앙로 246, 동산빌딩 2층 (이도이동)",영업
봄봄제원점,"제주특별자치도 제주시 노연로 103, 103호 (연동)",영업
우스커피,"제주특별자치도 제주시 대원길 49, 1층 (아라일동)",영업
올더타임법원점,"제주특별자치도 제주시 연삼로 402, 제일빌딩 1층 (이도이동)",영업
또또분식,"제주특별자치도 제주시 서광로11길 37, 1층 (삼도일동)",영업
지에스25제주세화해변점,"제주특별자치도 제주시 구좌읍 해맞이해안로 1440, 1층",영업
들꽃정원,"제주특별자치도 제주시 한경면 판포1길 37, 1층",영업
호랑이와황금댕댕이,"제주특별자치도 제주시 원당로 39-1, 1층 (삼양일동)",영업
다가미한림점,"제주특별자치도 제주시 한림읍 한림로 621, 1층 101호",영업
오등동큰손국수,"제주특별자치도 제주시 한북로 132, 1층 (오등동)",영업
갈매기팸,"제주특별자치도 제주시 구좌읍 해맞이해안로 1451, 1~2층",영업
그시절그바다,"제주특별자치도 제주시 구좌읍 해맞이해안로 1178, 1층",영업
카페모들,"제주특별자치도 제주시 애월읍 애월해안로 849, 1,2층",영업
오엘즈엘,"제주특별자치도 제주시 아란4길 85, 1층 (아라일동)",영업
홍자튀김,"제주특별자치도 제주시 광양7길 15, 1층 (이도이동)",영업
공차제주아라점,"제주특별자치도 제주시 중앙로 566, 1층 (아라일동)",영업
라리저브,"제주특별자치도 제주시 구좌읍 하도13길 27, 1층",영업
미닝풀모먼츠,"제주특별자치도 제주시 노형6길 28, 1층 (노형동)",영업
더시크릿하모니,"제주특별자치도 제주시 신형로 4, 1층 104호 (노형동)",영업
세븐일레븐아라중점,"제주특별자치도 제주시 간월동로 16, A동 1층 (아라이동)",영업
메가엠지씨커피제주이도점,"제주특별자치도 제주시 중앙로 293, 1층 (이도이동)",영업
카페평화쉼터,"제주특별자치도 제주시 명림로 300, 1층 (봉개동)",영업
카페베네제주롯데마트점,"제주특별자치도 제주시 연북로 1, 롯데마트 5층 (노형동)",영업
단송레서피,"제주특별자치도 제주시 구좌읍 일주동로 2028, 1층",영업
세븐일레븐제주노형센터점,"제주특별자치도 제주시 정존15길 5, 제주클리닉 1층 (노형동)",영업
지에스25제주연북점,"제주특별자치도 제주시 과원북4길 82, 1층 (연동)",영업
세븐일레븐제주노형한라점,"제주특별자치도 제주시 정존1길 6, 1층 (노형동, 정우빌라)",영업
씨유제주도평에코그린점,"제주특별자치도 제주시 우평로 64, 109동 101호 (도평동, 에코그린빌6차)",영업
에이바우트커피외도점,"제주특별자치도 제주시 우정로 24, 우정빌딩 1층 (외도일동)",영업
테오도라,"제주특별자치도 제주시 금월길 46, 프로빌빌딩 1층 102호 (아라이동)",영업
지에스25제주남녕점,"제주특별자치도 제주시 남녕로 28, 1층 (연동)",영업
뮤렌,"제주특별자치도 제주시 조천읍 와산서1길 32, 414동 1층",영업
달달한청춘,"제주특별자치도 제주시 아란6길 23, 1층 (아라일동)",영업
에이바우트커피아라초점,"제주특별자치도 제주시 중앙로 523, 1층 (아라일동)",영업
애그드랍삼화지구,"제주특별자치도 제주시 건주로4길 6-1, 105호 (도련일동)",영업
안녕구움,"제주특별자치도 제주시 한경면 고산로 49, 1층",영업
카페놀이터,"제주특별자치도 제주시 애월읍 평화로 2835, 1층 제3호",영업
지에스25남성로점,"제주특별자치도 제주시 전농로 2, 1층 (용담일동)",영업
